Last login: Mon Apr 27 02:08:37 on ttys010
/Users/satyamyadav/Desktop/Personal/ATOM/Run\ ATOM.command ; exit;
satyamyadav@Satyams-MacBook-Air ~ % /Users/satyamyadav/Desktop/Personal/ATOM/Run\ ATOM.command ; exit;
=== ATOM bundle launcher self-test (optional) ===
ok /Users/satyamyadav/Desktop/Personal/ATOM/.venv/bin/python
=== Starting ATOM via bundle launcher — leave this window open ===
2026-04-27 02:09:08 | atom.config            | INFO  | Configuration validated successfully
2026-04-27 02:09:08 | atom.security          | INFO  | SecurityPolicy init: mode=strict, max_action_tier=3, lock=open, rate_limit=10/5s
2026-04-27 02:09:08 | atom.tools             | INFO  | Tool registry initialized: 73 tools across 14 categories
2026-04-27 02:09:08 | atom.router            | INFO  | ActionExecutor initialized with 73 registered tools
2026-04-27 02:09:08 | atom.fast_path         | INFO  | Intent engine warm-up: 0.2ms
2026-04-27 02:09:08 | atom.fast_path         | INFO  | Fast-path warm-up complete: 0ms
2026-04-27 02:09:08 | atom.voice_pipeline    | INFO  | TTS: macOS Native (voice=jarvis)
2026-04-27 02:09:08 | atom.voice_pipeline    | INFO  | STT engine preference: whisperkit (platform=darwin)
2026-04-27 02:09:08 | atom.voice_pipeline    | INFO  | STT: WhisperKit (CoreML on Apple Neural Engine)
2026-04-27 02:09:08 | atom.voice_pipeline    | INFO  | STT backend selected: WhisperKitSTT
2026-04-27 02:09:08 | atom.voice_pipeline    | INFO  | VOICE_LAUNCH_DIAG: ATOM_LAUNCH_MODE=bundle ATOM_APP_BUNDLE=/Users/satyamyadav/Desktop/Personal/ATOM/ATOM.app label=WhisperKit CoreML/ANE (explicit)
2026-04-27 02:09:08 | atom.voice_pipeline    | INFO  | Voice pipeline: echo guard wired (TTS.is_echo -> STT finalization)
2026-04-27 02:09:08 | atom.voice_pipeline    | INFO  | VoicePipeline built: stt=WhisperKit CoreML/ANE (explicit) tts=macOS Native (jarvis)
2026-04-27 02:09:08 | atom.observability.voice | INFO  | Voice latency probe attached
2026-04-27 02:09:08 | atom.inference_guard   | INFO  | InferenceGuard: Unified Memory mode (Apple Silicon)
2026-04-27 02:09:08 | atom.main              | INFO  | ATOM V7: InferenceGuard + RecoveryManager + GPUStallWatchdog (Apple Silicon)
2026-04-27 02:09:08 | atom.apple_silicon_monitor | INFO  | Apple Silicon: Apple M5 (10 GPU cores)
2026-04-27 02:09:08 | atom.silicon_governor  | INFO  | Silicon Governor: Apple M5 (10 GPU cores, Unified Memory)
2026-04-27 02:09:08 | atom.main              | INFO  | Silicon Governor: monitoring active (Apple M5)
2026-04-27 02:09:08 | atom.memory_governor   | INFO  | MemoryGovernor: registered evictable role 'embeddings_warm_cache' (position 3)
2026-04-27 02:09:08 | atom.main              | INFO  | Memory Governor: ready (order=['smolvlm', 'whisper_confirmer', 'draft_model', 'embeddings_warm_cache', 'persona_kv_cache'])
2026-04-27 02:09:08 | atom.cognitive_kernel  | INFO  | CognitiveKernel: quick=qwen3-4b-instruct-4bit, full=qwen3-4b-instruct-4bit, ultra=qwen3-0.6b-instruct-4bit (≤8w, tier≤2), deep_min=140 chars, semantic_rag=True, cloud=True
2026-04-27 02:09:08 | atom.router            | INFO  | Cognitive Kernel attached to Router
2026-04-27 02:09:08 | atom.main              | INFO  | Cognitive Kernel: routing through direct, cache, quick, full, deep, cloud_reason, cloud_search paths
2026-04-27 02:09:08 | atom.brain.mlx         | INFO  | MLXBrain multi-tier wired: primary=qwen3-4b-instruct-4bit fast=qwen3-4b-instruct-4bit ultra=qwen3-0.6b-instruct-4bit role_timeouts={'ultra': 5.0, 'fast': 18.0, 'primary': 28.0}
2026-04-27 02:09:08 | atom.local_brain       | INFO  | Action executor connected to brain controller
2026-04-27 02:09:08 | atom.router            | INFO  | LocalBrainController attached to Router for cloud sanitisation
